Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
2327,6481, [COL] title [VAL] Connectland 1.20-Meter Stainless Steel Notebook Security Lock with Key [COL] modelno [VAL] CL-NBK65016 [COL] price [VAL] 11.88 [COL] shipweight [VAL] 0.7 [COL] brand [VAL] SYBA Multimedia [COL] dimensions [VAL] 9.0 x 6.5 x 2.5 inches, [COL] title [VAL] Connectland CL-NBC-STDFAN Plastic Ergonomic Laptop Cooling Stand for 12-Inch-17-Inch Notebook PC [COL] modelno [VAL] CL-NBC-STDFAN [COL] price [VAL] 14.3 [COL] shipweight [VAL] 2 [COL] brand [VAL] Connectland [COL] dimensions [VAL] 13.0 x 12.0 x 1.0 inches,0,D8
500,501, [COL] name [VAL] Sharp AQUOS LC37D44U 37' LCD TV - LC37D44U [COL] description [VAL] Sharp AQUOS LC-37D44U - 37' Widescreen LCD HDTV - 7500:1 Dynamic Contrast Ratio - 6ms Response Time, [COL] name [VAL] Sharp Aquos 32' Black LCD HDTV - LC32D64U [COL] description [VAL] Sharp Aquos 32' Black LCD HDTV - LC32D64U/ 1920 x 1080p Pixel Resolution/ Up To 60000 Hours Lamp Life/ Built-In ATSC/QAM/NTSC Tuner/ 10000:1 Dynamic Contrast Ratio/ 4ms Response Time/ 4-Wavelength Backlight System/ Black Finish,0,D2
3147,2660," [COL] title [VAL] Virtual Fatality [COL] abstract [VAL] Ace Cooper's latest performance gives a chance to be part of the Electro City's 200th anniversary celebration. However, something goes wrong in his teleportation trick as he mysterioulsy disappears. He gets knocked out and kidnapped by two men who takes him away in a van. Cosmo searched and searched but no luck. When Vega comes and tells a replacement audition is taking place, Cosmo looks over the Ring Theater and discovers a man named Jimmy Hagen who somehow starts doing Ace's tricks perfectly. With Angel's help he learns Hagen is a decendant of one of Electro City's founding family and has been in and out of the mental hospital. While trying to figure out Hagen's moves, Cosmo and everyone else hears a shocking announcement from: He's quiting magic. Cosmo discovers the message was not really from but nobody believes him execpt for Mona. He then notices the same vehicle after Ace's dissappear. Cosmo then stows away in the van which takes directly to Hagen's home. There, Cosmo fonud the [COL] episodeNumber [VAL] 24.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1999-07-31"," [COL] title [VAL] Virtual Fatality [COL] abstract [VAL] Ace Cooper's latest performance gives a chance to be part of the Electro City's 200th anniversary celebration. However, something goes wrong in his teleportation trick as he mysterioulsy disappears. He gets knocked out and kidnapped by two men who takes him away in a van. Cosmo searched and searched but no luck. When Vega comes and tells a replacement audition is taking place, Cosmo looks over the Ring Theater and discovers a man named Jimmy Hagen who somehow starts doing Ace's tricks perfectly. With Angel's help he learns Hagen is a decendant of one of Electro City's founding family and has been in and out of the mental hospital. While trying to figure out Hagen's moves, Cosmo and everyone else hears a shocking announcement from: He's quiting magic. Cosmo discovers the message was not really from but nobody believes him execpt for Mona. He then notices the same vehicle after Ace's dissappear. Cosmo then stows away in the van which takes directly to Hagen's home. There, Cosmo fonud the [COL] episodeNumber [VAL] 24.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1999-07-31 [COL] release_year [VAL] 1999-01-01",0,D7
836,8737, [COL] title [VAL] Marware Eco-Vue for iPad [COL] modelno [VAL] 602956006572 [COL] price [VAL] 54.99 [COL] shipweight [VAL] 1.0 [COL] dimensions [VAL] 10.5 x 8.0 x 0.9 inches, [COL] title [VAL] Marware SportShell Convertible for iPad [COL] modelno [VAL] 602956006619 [COL] price [VAL] 6.99 [COL] shipweight [VAL] 1 [COL] brand [VAL] Marware [COL] dimensions [VAL] 11.0 x 8.5 x 1.5 inches,0,D8
7046,4200, [COL] name [VAL] Nathaniel Moreau [COL] job [VAL] guestStars, [COL] name [VAL] Nathaniel Parker,0,D7
4312,5487," [COL] title [VAL] Ambush on 7th Avenue [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 1.0 [COL] startYear [VAL] 1973-01-01 [COL] genre_list [VAL] Crime,Drama [COL] runtimeMinutes [VAL] 60.0", [COL] title [VAL] Ambush on 7th Avenue [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1973-10-11 [COL] release_year [VAL] 1973-01-01,1,D5
5639,254, [COL] name [VAL] Dave Droge [COL] job [VAL] guestStars, [COL] name [VAL] David Tit?ra,0,D7
656,214, [COL] title [VAL] What will be [COL] authors [VAL] Michael Dertouzos [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2002.0, [COL] title [VAL] Editor's Notes [COL] authors [VAL] Michael J. Franklin [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2000,0,D4
4674,7, [COL] title [VAL] Double Partners [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 4.0 [COL] startYear [VAL] 1956-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] Royal Partners: Part 1 [COL] episodeNumber [VAL] 33.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 1957-05-19 [COL] release_year [VAL] 1957-01-01,0,D5
1895,117," [COL] title [VAL] In reply to Domains, relations and religious wars [COL] authors [VAL] Hugh Darwen [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 1996.0", [COL] title [VAL] Information Warfare and Security - Book Review [COL] authors [VAL] H. V. Jagadish [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2001,0,D4
297,15036, [COL] title [VAL] Plantronics GameCom 367 Closed-Ear Gaming Headset [COL] modelno [VAL] GAMECOM 367 [COL] price [VAL] 24.84 [COL] shipweight [VAL] 1.13 [COL] brand [VAL] Plantronics [COL] dimensions [VAL] 12.0 x 9.625 x 4.813 inches, [COL] title [VAL] Gear Head Open Air PC Gaming Headset with Microphone AU5000U [COL] modelno [VAL] AU5000U [COL] price [VAL] 19.99 [COL] shipweight [VAL] 1 [COL] brand [VAL] Gear Head [COL] dimensions [VAL] 10.4 x 9.1 x 4.3 inches,0,D8
1473,15187, [COL] title [VAL] Xantech Cpl10 Rf Ir Coupler [COL] modelno [VAL] CPL10 [COL] price [VAL] 11.88 [COL] shipweight [VAL] 0.1375 [COL] brand [VAL] Xantech [COL] dimensions [VAL] 5.0 x 4.25 x 1.0 inches, [COL] title [VAL] XANTECH INJ94 RF IR Injector [COL] modelno [VAL] INJ94 [COL] price [VAL] 8.59 [COL] shipweight [VAL] 1 [COL] brand [VAL] Xantech [COL] dimensions [VAL] 5.0 x 5.0 x 1.0 inches,0,D8
1047,2849," [COL] name [VAL] Alexandra Anthony [COL] primaryProfessions [VAL] editor,editorial_department,sound_department", [COL] name [VAL] Annie Albers,0,D5
1282,4004, [COL] title [VAL] The Prettiest Girl in Town [COL] episodeNumber [VAL] 23.0 [COL] seasonNumber [VAL] 6.0 [COL] startYear [VAL] 1959-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] The Pretender [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1961-11-12 [COL] release_year [VAL] 1961-01-01,0,D5
474,1573, [COL] title [VAL] mindjet mindmanager 7 mac single license [COL] description [VAL] mindjet mindmanager 7 mac - single user w/wmedia [COL] manufacturer [VAL] mindjet [COL] price [VAL] 129.0, [COL] title [VAL] quark inc qrkxppsptversion7 ugdsingleuser mac/win 122217 [COL] description [VAL] quarkxpress passport version 7 upgrade single user mac/win [COL] manufacturer [VAL] quark inc [COL] price [VAL] 604.5,0,D3
2210,2394," [COL] title [VAL] Report on the 5th international workshop on the design and management of data warehouses (DMDW'03) [COL] authors [VAL] Hans J. Lenz, Panos Vassiliadis, Manfred Jeusfeld, Martin Staudt [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0"," [COL] title [VAL] Concept Based Design of Data Warehouses: The DWQ Demonstrators [COL] authors [VAL] Panos Vassiliadis, Spyros Ligoudistianos, Diego Calvanese, Christoph Quix, Maurizio Lenzerini, Matthias Jarke, Enrico Franconi, Yannis Vassiliou [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2000",0,D4
2752,626," [COL] name [VAL] Daniel Minahan [COL] primaryProfessions [VAL] director,producer,writer", [COL] name [VAL] Daniel Kontur [COL] job [VAL] directors,0,D6
784,6583, [COL] title [VAL] Manhattan 150705 SuperSpeed USB to SATA Adapter [COL] modelno [VAL] 150705 [COL] price [VAL] 47.84 [COL] shipweight [VAL] 0.65 [COL] dimensions [VAL] 7.75 x 5.5 x 2.1 inches, [COL] title [VAL] Cables Unlimited USB-2110 USB 2.0 to IDE and SATA Adapter Cable with Power [COL] modelno [VAL] USB-2110 [COL] price [VAL] 21.16 [COL] shipweight [VAL] 1 [COL] brand [VAL] Cables Unlimited [COL] dimensions [VAL] 6.2 x 4.5 x 2.2 inches,0,D8
4730,538, [COL] name [VAL] Anne Loos [COL] deathYear [VAL] 1986-01-01 [COL] birthYear [VAL] 1915-01-01 [COL] primaryProfessions [VAL] actress, [COL] name [VAL] Anne Meara [COL] job [VAL] guestStars,0,D6
318,1492, [COL] title [VAL] ultimate puzzle games [COL] description [VAL] ultimate puzzle collection includes four full version puzzle games for your pc. from easy to challenging for even the most seasoned puzzle players. enjoyed by all ages and it will keep you entertained for hours. includes super collapse! atlantis coral quest crystalize! and soda pipes. [COL] manufacturer [VAL] valusoft [COL] price [VAL] 19.99, [COL] title [VAL] sos aggregation company - 100800104 - buku karkuro - topware interactive [COL] description [VAL] this game of logic and strategy will enhance even the most seasoned mind. get into the puzzle craze! hours and hours of addictive kakuro puzzle. create and solve your own puzzles. make your own playing boards or choose various themes. easy to learn [COL] price [VAL] 15.95,0,D3
2205,13208, [COL] title [VAL] Draper DiamondScreen Rear Projection Screen with System 100 Black Frame - 96 diagonal NTSC Format [COL] modelno [VAL] 127119 [COL] price [VAL] 7525.2 [COL] shipweight [VAL] 237.0 [COL] brand [VAL] Draper, [COL] title [VAL] Pipe Drapery Background System 4FTX13FT Black Drapery [COL] modelno [VAL] 93940 [COL] price [VAL] 140.98 [COL] shipweight [VAL] 7 [COL] brand [VAL] Da-Lite [COL] dimensions [VAL] 21.0 x 16.0 x 9.8 inches,0,D8
4664,580," [COL] title [VAL] Junior [COL] abstract [VAL] On a rainy night at the Magic Express, Ace and Cosmo are ready for dinner with Mona when they get an unexpected surprise on their doorstep: a baby. Cosmo tries to take care of the baby while Ace looks for the person left the baby in the rain. Mona demonstrates Cosmo on babysitting since she's better and Cosmo not good at it. During the night though, Ace decided to name the baby, Junior. However through the night, Mona is shocked that the baby has grown into a toddler. Angel analyzes the child who grows older each hour. Junior then takes the Magic Rider like a maniac and starts causing all kinds of trouble. Ace and Mona catched with the Racer via the Magic Bike, but Junior has used the ejector seat and ends up at the top of a high-rise building. Ace and nearly lost Junior when a strange man picks him up in a turbocopter. The man, Aldus Teron, is up to no good so Ace rescues Junior when jumps from Teron and gets into a very high dive with Ace. Teron goes back to Ingen Laboratories and le [COL] episodeNumber [VAL] 25.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1999-08-07"," [COL] title [VAL] Bad Program [COL] abstract [VAL] In the Magic Express Ace is working with Angel on a hologram device to clone to create a duplicate of himself for his newest show while Cosmo is busy playing an interactive computer game that is an adults-only rated game called Raptor XII and Cosmo isn't even at age 18. When a lightning hits the train, everything shuts down including Angel. As Ace and Cosmo inspects everything they don't realize someone is in the Express. The person is Lt. Vega and Cosmo that rated AO games are strictly for adults. Vega gets a call from Ms. LeSage, but a mysterious character comes on. The mystery character kidnaps LeSage and the mysterious character was Raptor XII. Senator Dobbs is also kidnap from Raptor XII. Raptor XII is looking for a person name Major. Raptor starts programming more of himself. Ace and Cosmo managed to escaped. But Dobbs is still in trouble. [COL] episodeNumber [VAL] 8.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1999-04-17 [COL] release_year [VAL] 1999-01-01",0,D7
955,1263," [COL] title [VAL] M-tree: An Efficient Access Method for Similarity Search in Metric Spaces [COL] authors [VAL] Paolo Ciaccia, Marco Patella, Pavel Zezula [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1997.0"," [COL] title [VAL] Efficient Search of Multi-Dimensional B-Trees [COL] authors [VAL] Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain [COL] venue [VAL] VLDB [COL] year [VAL] 1995",0,D4
4171,2307, [COL] title [VAL] The Larcenous Lover [COL] episodeNumber [VAL] 10.0 [COL] seasonNumber [VAL] 1.0 [COL] startYear [VAL] 1962-01-01 [COL] genre_list [VAL] Adventure, [COL] title [VAL] Alien Love [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 7.0 [COL] releaseDate [VAL] 1959-12-13 [COL] release_year [VAL] 1959-01-01,0,D5
458,181," [COL] name [VAL] Alanna Goodman [COL] primaryProfessions [VAL] costume_designer,costume_department,producer", [COL] name [VAL] Anna Kontula [COL] job [VAL] guestStars,0,D6
941,15845, [COL] title [VAL] NonStop SQL: Scalability and Availability for Decision Support [COL] authors [VAL] Susanne Englert [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1994," [COL] title [VAL] Distribution, parallelism, and availability in nonstop SQL [COL] authors [VAL] P Celis [COL] venue [VAL] Proceedings of the 1992 ACM SIGMOD international conference  &hellip;, [COL] year [VAL] 1992.0",0,D9
2451,4900, [COL] title [VAL] Something Always Happens [COL] episodeNumber [VAL] 35.0 [COL] seasonNumber [VAL] 1.0 [COL] startYear [VAL] 1954-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] Something About Love [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1954-11-21 [COL] release_year [VAL] 1954-01-01,0,D5
1390,20405," [COL] title [VAL] Oracle Media Server: Providing Consumer Based Interactive Access to Multimedia Data [COL] authors [VAL] Mark Porter, Andrew Laursen, Jeffrey Olkin [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1994"," [COL] title [VAL] Multimedia Information Management in an Object-Oriented System [COL] authors [VAL] D Woeld, W Kim [COL] venue [VAL] Proc. of the 13th VLDB Conference, Brighton,",0,D9
1239,2483, [COL] title [VAL] american idol extreme music creator [COL] description [VAL] with american idol extreme music creator software recording and producing your own music is easier than ever. it's got all the tools you need to produce your own hit songs right on your computer! the advanced music-making features give serious idol hopefuls the chance they've always wanted. it's the perfect entry-level software application for performers and producers. [COL] manufacturer [VAL] sony media [COL] price [VAL] 49.95, [COL] title [VAL] madison media software asams7000 - sony creative software acid music studio v.7.0 - music editing/composing - pc [COL] description [VAL] madison media software asams7000 : acid music studio software is the perfect tool for original song creation multitrack audio and midi recording and studio-quality mixing and effects processing. share your songs any way you want - burn your own ... [COL] price [VAL] 44.97,0,D3
1081,3143, [COL] title [VAL] Garmin GPSMAP 78S 010-00864-01 Marine GPS Navigator and World Wide Chartplotter [COL] modelno [VAL] GPSMAP 78S [COL] price [VAL] 399.88 [COL] shipweight [VAL] 0.8 [COL] brand [VAL] Garmin [COL] dimensions [VAL] 6.9 x 5.4 x 2.3 inches, [COL] title [VAL] Garmin GPSMAP 78sc 2.6-Inch Waterproof Marine GPS and Chartplotter [COL] modelno [VAL] 010-00864-02 [COL] price [VAL] 487.49 [COL] shipweight [VAL] 1 [COL] brand [VAL] Garmin [COL] dimensions [VAL] 6.9 x 5.4 x 2.3 inches,0,D8
2599,4959, [COL] name [VAL] MTV, [COL] name [VAL] YouTube,0,D7
3060,3708, [COL] title [VAL] The Secret [COL] episodeNumber [VAL] 22.0 [COL] seasonNumber [VAL] 3.0 [COL] startYear [VAL] 1956-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] The Secret Place [COL] episodeNumber [VAL] 21.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1962-02-25 [COL] release_year [VAL] 1962-01-01,0,D5
